,L/2,density,probability_of_spread,south_wind_speed,west_wind_speed,big-jumps,percentage-burned
120,150.0,20.0,100.0,0.0,0.0,false,2.415613501839706
121,200.0,20.0,100.0,0.0,0.0,false,2.3850755667506296
122,250.0,20.0,100.0,0.0,0.0,false,2.5478714986548505
123,300.0,20.0,100.0,0.0,0.0,false,2.5167785234899327
124,350.0,20.0,100.0,0.0,0.0,false,2.5487376158517097
125,400.0,20.0,100.0,0.0,0.0,false,2.7005559968228754
126,450.0,20.0,100.0,0.0,0.0,false,2.540011147384346
127,500.0,20.0,100.0,0.0,0.0,false,2.4175472302273455
128,150.0,30.0,100.0,0.0,0.0,false,2.0179372197309418
129,200.0,30.0,100.0,0.0,0.0,false,2.0820089001907185
130,250.0,30.0,100.0,0.0,0.0,false,2.09934792980968
131,300.0,30.0,100.0,0.0,0.0,false,2.2034168928628453
132,350.0,30.0,100.0,0.0,0.0,false,1.9925808161102276
133,400.0,30.0,100.0,0.0,0.0,false,1.9845292077887438
134,450.0,30.0,100.0,0.0,0.0,false,1.9174041297935103
135,500.0,30.0,100.0,0.0,0.0,false,2.115618553974718
136,150.0,40.0,100.0,0.0,0.0,false,2.3453649228812212
137,200.0,40.0,100.0,0.0,0.0,false,1.9792983565107458
138,250.0,40.0,100.0,0.0,0.0,false,2.215416434651181
139,300.0,40.0,100.0,0.0,0.0,false,1.838541873486082
140,350.0,40.0,100.0,0.0,0.0,false,2.178972712680578
141,400.0,40.0,100.0,0.0,0.0,false,1.984745018170201
142,450.0,40.0,100.0,0.0,0.0,false,1.7869964100518547
143,500.0,40.0,100.0,0.0,0.0,false,2.466868912661664
144,150.0,50.0,100.0,0.0,0.0,false,3.248583098502359
145,200.0,50.0,100.0,0.0,0.0,false,2.8370831338758578
146,250.0,50.0,100.0,0.0,0.0,false,3.593157710317587
147,300.0,50.0,100.0,0.0,0.0,false,2.9170898933468763
148,350.0,50.0,100.0,0.0,0.0,false,3.4880010211896857
149,400.0,50.0,100.0,0.0,0.0,false,2.859336019957782
150,450.0,50.0,100.0,0.0,0.0,false,2.8428466711285334
151,500.0,50.0,100.0,0.0,0.0,false,3.671071953010279
152,150.0,60.0,100.0,0.0,0.0,false,50.64862565792971
153,200.0,60.0,100.0,0.0,0.0,false,81.86199226817773
154,250.0,60.0,100.0,0.0,0.0,false,75.30112473078252
155,300.0,60.0,100.0,0.0,0.0,false,64.33520027605978
156,350.0,60.0,100.0,0.0,0.0,false,67.61611223296843
157,400.0,60.0,100.0,0.0,0.0,false,66.34063363810334
158,450.0,60.0,100.0,0.0,0.0,false,78.34184280839132
159,500.0,60.0,100.0,0.0,0.0,false,72.23363663046669
160,150.0,70.0,100.0,0.0,0.0,false,98.83034294799
161,200.0,70.0,100.0,0.0,0.0,false,98.60413049437997
162,250.0,70.0,100.0,0.0,0.0,false,98.762286130324
163,300.0,70.0,100.0,0.0,0.0,false,99.06346131935742
164,350.0,70.0,100.0,0.0,0.0,false,98.73265347838924
165,400.0,70.0,100.0,0.0,0.0,false,98.45473607439146
166,450.0,70.0,100.0,0.0,0.0,false,99.0655268064208
167,500.0,70.0,100.0,0.0,0.0,false,98.8161781413315
168,150.0,10.0,100.0,0.0,0.0,false,4.528122020972355
169,200.0,10.0,100.0,0.0,0.0,false,4.298535663675012
170,250.0,10.0,100.0,0.0,0.0,false,4.748828945243095
171,300.0,10.0,100.0,0.0,0.0,false,4.418423106947697
172,350.0,10.0,100.0,0.0,0.0,false,4.325177584846093
173,400.0,10.0,100.0,0.0,0.0,false,4.497439180537772
174,450.0,10.0,100.0,0.0,0.0,false,4.370463868728305
175,500.0,10.0,100.0,0.0,0.0,false,4.533120510774142
176,150.0,20.0,100.0,0.0,0.0,false,2.4966100342984765
177,200.0,20.0,100.0,0.0,0.0,false,2.4727445094011693
178,250.0,20.0,100.0,0.0,0.0,false,2.4587538042607724
179,300.0,20.0,100.0,0.0,0.0,false,2.5653021442495128
180,350.0,20.0,100.0,0.0,0.0,false,2.5196101735203236
181,400.0,20.0,100.0,0.0,0.0,false,2.655989851740268
182,450.0,20.0,100.0,0.0,0.0,false,2.622714148219442
183,500.0,20.0,100.0,0.0,0.0,false,2.50856096201322
184,150.0,30.0,100.0,0.0,0.0,false,2.150708937390473
185,200.0,30.0,100.0,0.0,0.0,false,2.0192871223826523
186,250.0,30.0,100.0,0.0,0.0,false,2.2677551891574623
187,300.0,30.0,100.0,0.0,0.0,false,2.2159783703546627
188,350.0,30.0,100.0,0.0,0.0,false,1.9702621762202492
189,400.0,30.0,100.0,0.0,0.0,false,2.0431025285394218
190,450.0,30.0,100.0,0.0,0.0,false,1.860415670015415
191,500.0,30.0,100.0,0.0,0.0,false,2.047909314511817
192,150.0,40.0,100.0,0.0,0.0,false,2.4875621890547266
193,200.0,40.0,100.0,0.0,0.0,false,2.063604797979798
194,250.0,40.0,100.0,0.0,0.0,false,2.0270538299813556
195,300.0,40.0,100.0,0.0,0.0,false,2.2879464285714284
196,350.0,40.0,100.0,0.0,0.0,false,1.9997624044667959
197,400.0,40.0,100.0,0.0,0.0,false,1.9259728937148293
198,450.0,40.0,100.0,0.0,0.0,false,1.9666387993152594
199,500.0,40.0,100.0,0.0,0.0,false,1.9296521910001967
200,150.0,50.0,100.0,0.0,0.0,false,3.338425307109669
201,200.0,50.0,100.0,0.0,0.0,false,2.857234274012926
202,250.0,50.0,100.0,0.0,0.0,false,4.788014026139624
203,300.0,50.0,100.0,0.0,0.0,false,3.526057341992713
204,350.0,50.0,100.0,0.0,0.0,false,2.8396596232909457
205,400.0,50.0,100.0,0.0,0.0,false,2.5661536492496717
206,450.0,50.0,100.0,0.0,0.0,false,4.125091650993019
207,500.0,50.0,100.0,0.0,0.0,false,4.172781216104128
208,150.0,60.0,100.0,0.0,0.0,false,70.9760228656116
209,200.0,60.0,100.0,0.0,0.0,false,74.58351018675722
210,250.0,60.0,100.0,0.0,0.0,false,77.1028534923339
211,300.0,60.0,100.0,0.0,0.0,false,77.64153196910583
212,350.0,60.0,100.0,0.0,0.0,false,72.5852310472192
213,400.0,60.0,100.0,0.0,0.0,false,67.44012970789144
214,450.0,60.0,100.0,0.0,0.0,false,79.59021601016518
215,500.0,60.0,100.0,0.0,0.0,false,75.07827009816927
216,150.0,70.0,100.0,0.0,0.0,false,98.78337199254105
217,200.0,70.0,100.0,0.0,0.0,false,98.36886896046852
218,250.0,70.0,100.0,0.0,0.0,false,98.79468845760981
219,300.0,70.0,100.0,0.0,0.0,false,98.55303998539347
220,350.0,70.0,100.0,0.0,0.0,false,98.82376984036877
221,400.0,70.0,100.0,0.0,0.0,false,98.57678073742404
222,450.0,70.0,100.0,0.0,0.0,false,98.79487994190005
223,500.0,70.0,100.0,0.0,0.0,false,98.78932424758659
224,150.0,10.0,100.0,0.0,0.0,false,4.479792241519234
225,200.0,10.0,100.0,0.0,0.0,false,4.491456468673719
226,250.0,10.0,100.0,0.0,0.0,false,4.435483870967742
227,300.0,10.0,100.0,0.0,0.0,false,4.352625768806182
228,350.0,10.0,100.0,0.0,0.0,false,4.465278881296679
229,400.0,10.0,100.0,0.0,0.0,false,4.465449804432856
230,450.0,10.0,100.0,0.0,0.0,false,4.447679120168203
231,500.0,10.0,100.0,0.0,0.0,false,4.436697829187134
232,150.0,20.0,100.0,0.0,0.0,false,2.4502784407319016
233,200.0,20.0,100.0,0.0,0.0,false,2.465600890797741
234,250.0,20.0,100.0,0.0,0.0,false,2.6106967148071734
235,300.0,20.0,100.0,0.0,0.0,false,2.5241632718268234
236,350.0,20.0,100.0,0.0,0.0,false,2.5104933871861883
237,400.0,20.0,100.0,0.0,0.0,false,2.5297262788285053
238,450.0,20.0,100.0,0.0,0.0,false,2.5622547842101047
239,500.0,20.0,100.0,0.0,0.0,false,2.5241632718268234
240,150.0,30.0,100.0,0.0,0.0,false,1.9145880976439928
241,200.0,30.0,100.0,0.0,0.0,false,1.9735438446767655
242,250.0,30.0,100.0,0.0,0.0,false,1.9451345208520536
243,300.0,30.0,100.0,0.0,0.0,false,1.999893904832635
244,350.0,30.0,100.0,0.0,0.0,false,1.9020574367766823
245,400.0,30.0,100.0,0.0,0.0,false,2.067361074393274
246,450.0,30.0,100.0,0.0,0.0,false,2.1236760457900927
247,500.0,30.0,100.0,0.0,0.0,false,2.137679242287952
248,150.0,40.0,100.0,0.0,0.0,false,2.0536562203228867
249,200.0,40.0,100.0,0.0,0.0,false,2.016739736946991
250,250.0,40.0,100.0,0.0,0.0,false,1.931781441965729
251,300.0,40.0,100.0,0.0,0.0,false,2.3115376924615076
252,350.0,40.0,100.0,0.0,0.0,false,2.0559112418976415
253,400.0,40.0,100.0,0.0,0.0,false,2.068883516309302
254,450.0,40.0,100.0,0.0,0.0,false,2.0596788972550897
255,500.0,40.0,100.0,0.0,0.0,false,2.1083141427777337
256,150.0,50.0,100.0,0.0,0.0,false,4.575495678698525
257,200.0,50.0,100.0,0.0,0.0,false,3.6936879613133113
258,250.0,50.0,100.0,0.0,0.0,false,3.278271109837996
259,300.0,50.0,100.0,0.0,0.0,false,2.6471800399454715
260,350.0,50.0,100.0,0.0,0.0,false,3.467299611893383
261,400.0,50.0,100.0,0.0,0.0,false,2.449175604290059
262,450.0,50.0,100.0,0.0,0.0,false,3.5557394792130896
263,500.0,50.0,100.0,0.0,0.0,false,2.8169462392971956
264,150.0,60.0,100.0,0.0,0.0,false,44.27434006626056
265,200.0,60.0,100.0,0.0,0.0,false,75.17098224978045
266,250.0,60.0,100.0,0.0,0.0,false,70.60908969745435
267,300.0,60.0,100.0,0.0,0.0,false,57.98738136896241
268,350.0,60.0,100.0,0.0,0.0,false,75.83675866118614
269,400.0,60.0,100.0,0.0,0.0,false,81.02269112501325
270,450.0,60.0,100.0,0.0,0.0,false,30.663378937321028
271,500.0,60.0,100.0,0.0,0.0,false,75.08221939316783
272,150.0,70.0,100.0,0.0,0.0,false,98.6499737748284
273,200.0,70.0,100.0,0.0,0.0,false,98.8893440757431
274,250.0,70.0,100.0,0.0,0.0,false,98.70449776480248
275,300.0,70.0,100.0,0.0,0.0,false,98.85013066696966
276,350.0,70.0,100.0,0.0,0.0,false,98.83546376745667
277,400.0,70.0,100.0,0.0,0.0,false,98.81872803537014
278,450.0,70.0,100.0,0.0,0.0,false,98.79973580522467
279,500.0,70.0,100.0,0.0,0.0,false,98.76332719543522
280,150.0,10.0,100.0,0.0,0.0,false,4.317124057133687
281,200.0,10.0,100.0,0.0,0.0,false,4.415750039853339
282,250.0,10.0,100.0,0.0,0.0,false,4.567881585229985
283,300.0,10.0,100.0,0.0,0.0,false,4.427456601369645
284,350.0,10.0,100.0,0.0,0.0,false,4.221761988210929
285,400.0,10.0,100.0,0.0,0.0,false,4.349206349206349
286,450.0,10.0,100.0,0.0,0.0,false,4.308712121212121
287,500.0,10.0,100.0,0.0,0.0,false,4.345734445157152
288,150.0,20.0,100.0,0.0,0.0,false,2.5596323004992474
289,200.0,20.0,100.0,0.0,0.0,false,2.651113467656416
290,250.0,20.0,100.0,0.0,0.0,false,2.675477476025465
291,300.0,20.0,100.0,0.0,0.0,false,2.541009971051785
292,350.0,20.0,100.0,0.0,0.0,false,2.4609940485764836
293,400.0,20.0,100.0,0.0,0.0,false,2.5240574223063574
294,450.0,20.0,100.0,0.0,0.0,false,2.542035221930034
295,500.0,20.0,100.0,0.0,0.0,false,2.5536992840095465
296,150.0,30.0,100.0,0.0,0.0,false,2.035826290331154
297,200.0,30.0,100.0,0.0,0.0,false,2.135839384878257
298,250.0,30.0,100.0,0.0,0.0,false,2.1651023890784984
299,300.0,30.0,100.0,0.0,0.0,false,2.031158611155421
300,350.0,30.0,100.0,0.0,0.0,false,2.1093254387819833
301,400.0,30.0,100.0,0.0,0.0,false,2.0649911957739713
302,450.0,30.0,100.0,0.0,0.0,false,2.1228283255003433
303,500.0,30.0,100.0,0.0,0.0,false,2.091872039176026
304,150.0,40.0,100.0,0.0,0.0,false,1.9806724702499798
305,200.0,40.0,100.0,0.0,0.0,false,1.8018018018018018
306,250.0,40.0,100.0,0.0,0.0,false,1.8626076507109952
307,300.0,40.0,100.0,0.0,0.0,false,2.2351291808531943
308,350.0,40.0,100.0,0.0,0.0,false,2.102306920762287
309,400.0,40.0,100.0,0.0,0.0,false,1.9819387836649887
310,450.0,40.0,100.0,0.0,0.0,false,2.4100705095008563
311,500.0,40.0,100.0,0.0,0.0,false,2.043096568236233
312,150.0,50.0,100.0,0.0,0.0,false,3.498282661239028
313,200.0,50.0,100.0,0.0,0.0,false,2.956482870917276
314,250.0,50.0,100.0,0.0,0.0,false,2.817799311487951
315,300.0,50.0,100.0,0.0,0.0,false,2.9980013324450367
316,350.0,50.0,100.0,0.0,0.0,false,3.392908343687279
317,400.0,50.0,100.0,0.0,0.0,false,3.225909279270664
318,450.0,50.0,100.0,0.0,0.0,false,3.155541360587671
319,500.0,50.0,100.0,0.0,0.0,false,2.6235451249761494
320,150.0,60.0,100.0,0.0,0.0,false,68.35375599360682
321,200.0,60.0,100.0,0.0,0.0,false,80.06820164424119
322,250.0,60.0,100.0,0.0,0.0,false,53.02812782474611
323,300.0,60.0,100.0,0.0,0.0,false,45.60518349354719
324,350.0,60.0,100.0,0.0,0.0,false,77.27080357615193
325,400.0,60.0,100.0,0.0,0.0,false,72.88797915891328
326,450.0,60.0,100.0,0.0,0.0,false,76.22563339884209
327,500.0,60.0,100.0,0.0,0.0,false,62.5781229222627
328,150.0,70.0,100.0,0.0,0.0,false,98.87678692988428
329,200.0,70.0,100.0,0.0,0.0,false,98.63604384631095
330,250.0,70.0,100.0,0.0,0.0,false,98.83127534514968
331,300.0,70.0,100.0,0.0,0.0,false,98.48329575732731
332,350.0,70.0,100.0,0.0,0.0,false,98.48070079386805
333,400.0,70.0,100.0,0.0,0.0,false,98.72582480091012
334,450.0,70.0,100.0,0.0,0.0,false,98.64007666681879
335,500.0,70.0,100.0,0.0,0.0,false,98.88947045035614
336,150.0,10.0,100.0,0.0,0.0,false,4.336129134356701
337,200.0,10.0,100.0,0.0,0.0,false,4.4984899062152275
338,250.0,10.0,100.0,0.0,0.0,false,4.578696343402226
339,300.0,10.0,100.0,0.0,0.0,false,4.572437028718113
340,350.0,10.0,100.0,0.0,0.0,false,4.609186140209508
341,400.0,10.0,100.0,0.0,0.0,false,4.255658272234619
342,450.0,10.0,100.0,0.0,0.0,false,4.514385630265458
343,500.0,10.0,100.0,0.0,0.0,false,4.4469238125597705
344,150.0,20.0,100.0,0.0,0.0,false,2.4691358024691357
345,200.0,20.0,100.0,0.0,0.0,false,2.6180119220235216
346,250.0,20.0,100.0,0.0,0.0,false,2.671724917265316
347,300.0,20.0,100.0,0.0,0.0,false,2.538889336664786
348,350.0,20.0,100.0,0.0,0.0,false,2.4337866857551895
349,400.0,20.0,100.0,0.0,0.0,false,2.5802341323564546
350,450.0,20.0,100.0,0.0,0.0,false,2.5517838859573128
351,500.0,20.0,100.0,0.0,0.0,false,2.596883739512585
352,150.0,30.0,100.0,0.0,0.0,false,2.023835086965858
353,200.0,30.0,100.0,0.0,0.0,false,2.1480731304301477
354,250.0,30.0,100.0,0.0,0.0,false,2.1979188787428328
355,300.0,30.0,100.0,0.0,0.0,false,1.8950749464668095
356,350.0,30.0,100.0,0.0,0.0,false,1.9427839453458582
357,400.0,30.0,100.0,0.0,0.0,false,2.094101348111046
358,450.0,30.0,100.0,0.0,0.0,false,2.1414873215427233
359,500.0,30.0,100.0,0.0,0.0,false,1.968884120171674
360,150.0,40.0,100.0,0.0,0.0,false,1.8759646970356592
361,200.0,40.0,100.0,0.0,0.0,false,2.1215780998389695
362,250.0,40.0,100.0,0.0,0.0,false,1.9676934040699974
363,300.0,40.0,100.0,0.0,0.0,false,1.9868079152508495
364,350.0,40.0,100.0,0.0,0.0,false,2.080410470196817
365,400.0,40.0,100.0,0.0,0.0,false,1.9970384599991995
366,450.0,40.0,100.0,0.0,0.0,false,2.1663089275777088
367,500.0,40.0,100.0,0.0,0.0,false,1.8844472956176577
368,150.0,50.0,100.0,0.0,0.0,false,2.7603633572159674
369,200.0,50.0,100.0,0.0,0.0,false,3.403684664261311
370,250.0,50.0,100.0,0.0,0.0,false,2.5436092610212495
371,300.0,50.0,100.0,0.0,0.0,false,2.943803023537667
372,350.0,50.0,100.0,0.0,0.0,false,2.918963704152194
373,400.0,50.0,100.0,0.0,0.0,false,2.222009386074131
374,450.0,50.0,100.0,0.0,0.0,false,2.143198851857758
375,500.0,50.0,100.0,0.0,0.0,false,2.996673915824485
376,150.0,60.0,100.0,0.0,0.0,false,61.74779405919606
377,200.0,60.0,100.0,0.0,0.0,false,72.7226787946488
378,250.0,60.0,100.0,0.0,0.0,false,60.270284537824004
379,300.0,60.0,100.0,0.0,0.0,false,59.82840346370786
380,350.0,60.0,100.0,0.0,0.0,false,76.10353716548407
381,400.0,60.0,100.0,0.0,0.0,false,70.3651648147657
382,450.0,60.0,100.0,0.0,0.0,false,66.0522191824484
383,500.0,60.0,100.0,0.0,0.0,false,65.03557774001699
384,150.0,70.0,100.0,0.0,0.0,false,98.75522463056437
385,200.0,70.0,100.0,0.0,0.0,false,99.00791844907619
386,250.0,70.0,100.0,0.0,0.0,false,98.84046745791284
387,300.0,70.0,100.0,0.0,0.0,false,98.66350948293527
388,350.0,70.0,100.0,0.0,0.0,false,98.30743681324931
389,400.0,70.0,100.0,0.0,0.0,false,98.58502407741287
390,450.0,70.0,100.0,0.0,0.0,false,98.82984801736944
391,500.0,70.0,100.0,0.0,0.0,false,98.85706479668504
392,150.0,10.0,100.0,0.0,0.0,false,4.442675159235669
393,200.0,10.0,100.0,0.0,0.0,false,4.374201787994892
394,250.0,10.0,100.0,0.0,0.0,false,4.386246786632391
395,300.0,10.0,100.0,0.0,0.0,false,4.391729443821125
396,350.0,10.0,100.0,0.0,0.0,false,4.394012554321583
397,400.0,10.0,100.0,0.0,0.0,false,4.5085231798629914
398,450.0,10.0,100.0,0.0,0.0,false,4.629778996612357
399,500.0,10.0,100.0,0.0,0.0,false,4.5352203280797685
400,150.0,20.0,100.0,0.0,0.0,false,2.4777636594663277
401,200.0,20.0,100.0,0.0,0.0,false,2.600624149795951
402,250.0,20.0,100.0,0.0,0.0,false,2.6371723214988587
403,300.0,20.0,100.0,0.0,0.0,false,2.6186842316651937
404,350.0,20.0,100.0,0.0,0.0,false,2.39880059970015
405,400.0,20.0,100.0,0.0,0.0,false,2.5854548338488383
406,450.0,20.0,100.0,0.0,0.0,false,2.674184454289166
407,500.0,20.0,100.0,0.0,0.0,false,2.4588855181223055
408,150.0,30.0,100.0,0.0,0.0,false,2.063119735579486
409,200.0,30.0,100.0,0.0,0.0,false,1.9917582417582416
410,250.0,30.0,100.0,0.0,0.0,false,2.143314139475368
411,300.0,30.0,100.0,0.0,0.0,false,1.9379014989293362
412,350.0,30.0,100.0,0.0,0.0,false,2.130492676431425
413,400.0,30.0,100.0,0.0,0.0,false,2.068746021642266
414,450.0,30.0,100.0,0.0,0.0,false,2.2206837788901908
415,500.0,30.0,100.0,0.0,0.0,false,2.058699324324324
416,150.0,40.0,100.0,0.0,0.0,false,1.8469656992084433
417,200.0,40.0,100.0,0.0,0.0,false,2.0828355236957385
418,250.0,40.0,100.0,0.0,0.0,false,2.230616302186879
419,300.0,40.0,100.0,0.0,0.0,false,2.091783981547761
420,350.0,40.0,100.0,0.0,0.0,false,2.343657526139278
421,400.0,40.0,100.0,0.0,0.0,false,2.100823618350376
422,450.0,40.0,100.0,0.0,0.0,false,2.433080303635637
423,500.0,40.0,100.0,0.0,0.0,false,2.0498504486540376
424,150.0,50.0,100.0,0.0,0.0,false,3.0316512012202876
425,200.0,50.0,100.0,0.0,0.0,false,2.4387898987309318
426,250.0,50.0,100.0,0.0,0.0,false,3.4734859368515147
427,300.0,50.0,100.0,0.0,0.0,false,4.580591579888839
