,L/2,density,probability_of_spread,south_wind_speed,west_wind_speed,big-jumps,percentage-burned
109,450.0,20.0,52.0,0.0,0.0,false,2.219764594359744
110,450.0,30.0,52.0,0.0,0.0,false,1.611629009322168
111,450.0,40.0,52.0,0.0,0.0,false,1.354329446648235
112,450.0,50.0,52.0,0.0,0.0,false,1.219280466176843
113,450.0,60.0,52.0,0.0,0.0,false,1.2216127408114053
114,450.0,70.0,52.0,0.0,0.0,false,1.2464460366200387
115,450.0,80.0,52.0,0.0,0.0,false,1.4649021405508829
116,450.0,90.0,52.0,0.0,0.0,false,4.486338991459655
117,450.0,10.0,53.0,0.0,0.0,false,4.3344654698366485
118,450.0,20.0,53.0,0.0,0.0,false,2.3447606727037518
119,450.0,30.0,53.0,0.0,0.0,false,1.6141878617320662
120,450.0,40.0,53.0,0.0,0.0,false,1.3580734307145677
121,450.0,50.0,53.0,0.0,0.0,false,1.2743723716069835
122,450.0,60.0,53.0,0.0,0.0,false,1.35514393392671
123,450.0,70.0,53.0,0.0,0.0,false,1.3802386329934069
124,450.0,80.0,53.0,0.0,0.0,false,2.2851011405635258
125,450.0,90.0,53.0,0.0,0.0,false,2.9140453806460735
126,450.0,10.0,54.0,0.0,0.0,false,4.237151603028838
127,450.0,20.0,54.0,0.0,0.0,false,2.382275867545462
128,450.0,30.0,54.0,0.0,0.0,false,1.66003712543092
129,450.0,40.0,54.0,0.0,0.0,false,1.3480636541299404
130,450.0,50.0,54.0,0.0,0.0,false,1.221930778581025
131,450.0,60.0,54.0,0.0,0.0,false,1.3305876762236655
132,450.0,70.0,54.0,0.0,0.0,false,1.4595884960782084
133,450.0,80.0,54.0,0.0,0.0,false,2.1056203097557082
134,450.0,90.0,54.0,0.0,0.0,false,5.443598370816362
135,450.0,10.0,55.0,0.0,0.0,false,4.254982600442898
136,450.0,20.0,55.0,0.0,0.0,false,2.2331717396487325
137,450.0,30.0,55.0,0.0,0.0,false,1.647121535181237
138,450.0,40.0,55.0,0.0,0.0,false,1.5050234159228275
139,450.0,50.0,55.0,0.0,0.0,false,1.1899080525595749
140,450.0,60.0,55.0,0.0,0.0,false,1.2146497319848961
141,450.0,70.0,55.0,0.0,0.0,false,1.4901978601122192
142,450.0,80.0,55.0,0.0,0.0,false,2.5805037462139326
143,450.0,90.0,55.0,0.0,0.0,false,10.157993552729462
144,450.0,10.0,56.0,0.0,0.0,false,4.471610101335049
145,450.0,20.0,56.0,0.0,0.0,false,2.2825219473264164
146,450.0,30.0,56.0,0.0,0.0,false,1.6462865914985974
147,450.0,40.0,56.0,0.0,0.0,false,1.304035731376615
148,450.0,50.0,56.0,0.0,0.0,false,1.4331108992691453
149,450.0,60.0,56.0,0.0,0.0,false,1.4457638851909047
150,450.0,70.0,56.0,0.0,0.0,false,1.5625713894092383
151,450.0,80.0,56.0,0.0,0.0,false,2.8698012293446156
152,450.0,90.0,56.0,0.0,0.0,false,16.01828231292517
153,450.0,10.0,57.0,0.0,0.0,false,4.245738179478932
154,450.0,20.0,57.0,0.0,0.0,false,2.323314378554021
155,450.0,30.0,57.0,0.0,0.0,false,1.6168234175208709
156,450.0,40.0,57.0,0.0,0.0,false,1.3895468182535924
157,450.0,50.0,57.0,0.0,0.0,false,1.2709030100334449
158,450.0,60.0,57.0,0.0,0.0,false,1.370736372330252
159,450.0,70.0,57.0,0.0,0.0,false,1.8087855297157622
160,450.0,80.0,57.0,0.0,0.0,false,2.3603477565704005
161,450.0,90.0,57.0,0.0,0.0,false,20.72915558392737
162,450.0,10.0,58.0,0.0,0.0,false,4.2687747035573125
163,450.0,20.0,58.0,0.0,0.0,false,2.4128686327077746
164,450.0,30.0,58.0,0.0,0.0,false,1.6875166356135216
165,450.0,40.0,58.0,0.0,0.0,false,1.422441195168468
166,450.0,50.0,58.0,0.0,0.0,false,1.2999012329945518
167,450.0,60.0,58.0,0.0,0.0,false,1.4313683987723569
168,450.0,70.0,58.0,0.0,0.0,false,1.5168449624780458
169,450.0,80.0,58.0,0.0,0.0,false,3.560173919980853
170,450.0,90.0,58.0,0.0,0.0,false,31.534734012450482
171,450.0,10.0,59.0,0.0,0.0,false,4.3638107416879794
172,450.0,20.0,59.0,0.0,0.0,false,2.289471599461301
173,450.0,30.0,59.0,0.0,0.0,false,1.6068559185859668
174,450.0,40.0,59.0,0.0,0.0,false,1.4187207735594831
175,450.0,50.0,59.0,0.0,0.0,false,1.3460620525059666
176,450.0,60.0,59.0,0.0,0.0,false,1.3385535156870008
177,450.0,70.0,59.0,0.0,0.0,false,1.786160663560959
178,450.0,80.0,59.0,0.0,0.0,false,2.8638666188026005
179,450.0,90.0,59.0,0.0,0.0,false,76.91451587259526
180,450.0,10.0,60.0,0.0,0.0,false,4.183235247335772
181,450.0,20.0,60.0,0.0,0.0,false,2.3018928456849537
182,450.0,30.0,60.0,0.0,0.0,false,1.7154016678982371
183,450.0,40.0,60.0,0.0,0.0,false,1.496
184,450.0,50.0,60.0,0.0,0.0,false,1.510468117650808
185,450.0,60.0,60.0,0.0,0.0,false,1.4998940004239985
186,450.0,70.0,60.0,0.0,0.0,false,1.6886747426077864
187,450.0,80.0,60.0,0.0,0.0,false,2.1809707809667978
188,450.0,90.0,60.0,0.0,0.0,false,82.12079919302033
189,450.0,10.0,40.0,0.0,0.0,false,4.099261818752945
190,450.0,20.0,40.0,0.0,0.0,false,2.1864028088094476
191,450.0,30.0,40.0,0.0,0.0,false,1.4737962223995744
192,450.0,40.0,40.0,0.0,0.0,false,1.33201189296333
193,450.0,50.0,40.0,0.0,0.0,false,1.1395104561224814
194,450.0,60.0,40.0,0.0,0.0,false,0.9949719332783528
195,450.0,70.0,40.0,0.0,0.0,false,1.035647109479457
196,450.0,80.0,40.0,0.0,0.0,false,1.0149348966122311
197,450.0,90.0,40.0,0.0,0.0,false,1.0828725365092868
198,450.0,10.0,41.0,0.0,0.0,false,4.052573932092004
199,450.0,20.0,41.0,0.0,0.0,false,2.181934862826889
200,450.0,30.0,41.0,0.0,0.0,false,1.538053566693185
201,450.0,40.0,41.0,0.0,0.0,false,1.348440118088247
202,450.0,50.0,41.0,0.0,0.0,false,1.0115884499647865
203,450.0,60.0,41.0,0.0,0.0,false,1.0270601069632548
204,450.0,70.0,41.0,0.0,0.0,false,0.9392568216097628
205,450.0,80.0,41.0,0.0,0.0,false,1.0493827160493827
206,450.0,90.0,41.0,0.0,0.0,false,1.3317512883631148
207,450.0,10.0,42.0,0.0,0.0,false,4.258373205741626
208,450.0,20.0,42.0,0.0,0.0,false,2.3083067092651754
209,450.0,30.0,42.0,0.0,0.0,false,1.5315315315315314
210,450.0,40.0,42.0,0.0,0.0,false,1.3283719441443604
211,450.0,50.0,42.0,0.0,0.0,false,1.0730564699924032
212,450.0,60.0,42.0,0.0,0.0,false,0.9859117701477547
213,450.0,70.0,42.0,0.0,0.0,false,1.0149049948799636
214,450.0,80.0,42.0,0.0,0.0,false,1.064740183493542
215,450.0,90.0,42.0,0.0,0.0,false,1.5203808916971981
216,450.0,10.0,43.0,0.0,0.0,false,4.2003487081946425
217,450.0,20.0,43.0,0.0,0.0,false,2.2473713781202345
218,450.0,30.0,43.0,0.0,0.0,false,1.6111140457450743
219,450.0,40.0,43.0,0.0,0.0,false,1.2866247144174114
220,450.0,50.0,43.0,0.0,0.0,false,1.0718147700527956
221,450.0,60.0,43.0,0.0,0.0,false,1.0428798305982
222,450.0,70.0,43.0,0.0,0.0,false,1.0621082621082623
223,450.0,80.0,43.0,0.0,0.0,false,1.0165767924905134
224,450.0,90.0,43.0,0.0,0.0,false,1.4979146330641582
225,450.0,10.0,44.0,0.0,0.0,false,4.229559748427673
226,450.0,20.0,44.0,0.0,0.0,false,2.2992176273351426
227,450.0,30.0,44.0,0.0,0.0,false,1.577888382929154
228,450.0,40.0,44.0,0.0,0.0,false,1.2456857222200182
229,450.0,50.0,44.0,0.0,0.0,false,1.154506710769035
230,450.0,60.0,44.0,0.0,0.0,false,1.0902015140206844
231,450.0,70.0,44.0,0.0,0.0,false,1.02269892741332
232,450.0,80.0,44.0,0.0,0.0,false,1.162002710675277
233,450.0,90.0,44.0,0.0,0.0,false,1.603057487127767
234,450.0,10.0,45.0,0.0,0.0,false,4.069305356859005
235,450.0,20.0,45.0,0.0,0.0,false,2.337082236579724
236,450.0,30.0,45.0,0.0,0.0,false,1.6589567714148985
237,450.0,40.0,45.0,0.0,0.0,false,1.2599731416383602
238,450.0,50.0,45.0,0.0,0.0,false,1.1885089614846827
239,450.0,60.0,45.0,0.0,0.0,false,1.1180025021960762
240,450.0,70.0,45.0,0.0,0.0,false,1.0669032507563867
241,450.0,80.0,45.0,0.0,0.0,false,0.9755419125389918
242,450.0,90.0,45.0,0.0,0.0,false,1.854271889238159
243,450.0,10.0,46.0,0.0,0.0,false,4.248262792166772
244,450.0,20.0,46.0,0.0,0.0,false,2.2781393872043183
245,450.0,30.0,46.0,0.0,0.0,false,1.6039383833571543
246,450.0,40.0,46.0,0.0,0.0,false,1.2653651482284887
247,450.0,50.0,46.0,0.0,0.0,false,1.1113233982932111
248,450.0,60.0,46.0,0.0,0.0,false,1.1590589608253985
249,450.0,70.0,46.0,0.0,0.0,false,1.104897321529649
250,450.0,80.0,46.0,0.0,0.0,false,1.1870797837320193
251,450.0,90.0,46.0,0.0,0.0,false,1.4973451327433627
252,450.0,10.0,47.0,0.0,0.0,false,4.18848167539267
253,450.0,20.0,47.0,0.0,0.0,false,2.224889955982393
254,450.0,30.0,47.0,0.0,0.0,false,1.6231884057971016
255,450.0,40.0,47.0,0.0,0.0,false,1.3782051282051282
256,450.0,50.0,47.0,0.0,0.0,false,1.1500547645125958
257,450.0,60.0,47.0,0.0,0.0,false,1.1444997471454048
258,450.0,70.0,47.0,0.0,0.0,false,1.2055056743083725
259,450.0,80.0,47.0,0.0,0.0,false,1.479784903405696
260,450.0,90.0,47.0,0.0,0.0,false,1.935986680128239
261,450.0,10.0,48.0,0.0,0.0,false,4.341580207501996
262,450.0,20.0,48.0,0.0,0.0,false,2.2608835083780967
263,450.0,30.0,48.0,0.0,0.0,false,1.50007979147827
264,450.0,40.0,48.0,0.0,0.0,false,1.3552295918367347
265,450.0,50.0,48.0,0.0,0.0,false,1.2017002780529897
266,450.0,60.0,48.0,0.0,0.0,false,1.172071809286415
267,450.0,70.0,48.0,0.0,0.0,false,1.2945501038836504
268,450.0,80.0,48.0,0.0,0.0,false,1.5152421396814004
269,450.0,90.0,48.0,0.0,0.0,false,1.8668601359003396
270,450.0,10.0,49.0,0.0,0.0,false,4.366038343805381
271,450.0,20.0,49.0,0.0,0.0,false,2.2160883280757098
272,450.0,30.0,49.0,0.0,0.0,false,1.6538969616908852
273,450.0,40.0,49.0,0.0,0.0,false,1.3535441484940833
274,450.0,50.0,49.0,0.0,0.0,false,1.2353933836405897
275,450.0,60.0,49.0,0.0,0.0,false,1.0583554376657824
276,450.0,70.0,49.0,0.0,0.0,false,1.207416990081932
277,450.0,80.0,49.0,0.0,0.0,false,1.3995620147322319
278,450.0,90.0,49.0,0.0,0.0,false,1.9764664248429622
279,450.0,10.0,50.0,0.0,0.0,false,4.2454341557193205
280,450.0,20.0,50.0,0.0,0.0,false,2.304441432102703
281,450.0,30.0,50.0,0.0,0.0,false,1.5891391286045042
282,450.0,40.0,50.0,0.0,0.0,false,1.472168065889468
283,450.0,50.0,50.0,0.0,0.0,false,1.1473429951690821
284,450.0,60.0,50.0,0.0,0.0,false,1.237518589335033
285,450.0,70.0,50.0,0.0,0.0,false,1.1641736425598097
286,450.0,80.0,50.0,0.0,0.0,false,1.711905616007015
287,450.0,90.0,50.0,0.0,0.0,false,3.0427937092009127
288,450.0,10.0,51.0,0.0,0.0,false,4.130808950086059
289,450.0,20.0,51.0,0.0,0.0,false,2.3118237720868686
290,450.0,30.0,51.0,0.0,0.0,false,1.6049909352671432
291,450.0,40.0,51.0,0.0,0.0,false,1.3829660037463631
292,450.0,50.0,51.0,0.0,0.0,false,1.1871530785766997
293,450.0,60.0,51.0,0.0,0.0,false,1.1354592242797261
294,450.0,70.0,51.0,0.0,0.0,false,1.2787955740975874
295,450.0,80.0,51.0,0.0,0.0,false,2.1257926853587525
296,450.0,90.0,51.0,0.0,0.0,false,3.0709832813828277
297,450.0,10.0,52.0,0.0,0.0,false,4.265478274709534
298,450.0,20.0,52.0,0.0,0.0,false,2.163140092818375
299,450.0,30.0,52.0,0.0,0.0,false,1.7161434738581252
300,450.0,40.0,52.0,0.0,0.0,false,1.4324367340442463
301,450.0,50.0,52.0,0.0,0.0,false,1.3376648194152494
302,450.0,60.0,52.0,0.0,0.0,false,1.28099939126062
303,450.0,70.0,52.0,0.0,0.0,false,1.161656267725468
304,450.0,80.0,52.0,0.0,0.0,false,1.6382686840169394
305,450.0,90.0,52.0,0.0,0.0,false,7.060549291294051
306,450.0,10.0,53.0,0.0,0.0,false,4.257015306122449
307,450.0,20.0,53.0,0.0,0.0,false,2.3125996810207337
308,450.0,30.0,53.0,0.0,0.0,false,1.6687038316416005
309,450.0,40.0,53.0,0.0,0.0,false,1.3837932684638699
310,450.0,50.0,53.0,0.0,0.0,false,1.2406158544344064
311,450.0,60.0,53.0,0.0,0.0,false,1.2321366793517312
312,450.0,70.0,53.0,0.0,0.0,false,1.3381884387801548
313,450.0,80.0,53.0,0.0,0.0,false,2.267663908338638
314,450.0,90.0,53.0,0.0,0.0,false,5.549860369755028
315,450.0,10.0,54.0,0.0,0.0,false,4.242520183631471
316,450.0,20.0,54.0,0.0,0.0,false,2.2714548508357995
317,450.0,30.0,54.0,0.0,0.0,false,1.5868775379354563
318,450.0,40.0,54.0,0.0,0.0,false,1.4627553859607283
319,450.0,50.0,54.0,0.0,0.0,false,1.235790011495721
320,450.0,60.0,54.0,0.0,0.0,false,1.1651265568501405
321,450.0,70.0,54.0,0.0,0.0,false,1.223744292237443
322,450.0,80.0,54.0,0.0,0.0,false,2.078356426182513
323,450.0,90.0,54.0,0.0,0.0,false,4.245742739177431
324,450.0,10.0,55.0,0.0,0.0,false,4.407443682664055
325,450.0,20.0,55.0,0.0,0.0,false,2.274353876739563
326,450.0,30.0,55.0,0.0,0.0,false,1.8360375747224593
327,450.0,40.0,55.0,0.0,0.0,false,1.3957208558288343
328,450.0,50.0,55.0,0.0,0.0,false,1.2529266594950326
329,450.0,60.0,55.0,0.0,0.0,false,1.3063565397482875
330,450.0,70.0,55.0,0.0,0.0,false,1.4206553713542973
331,450.0,80.0,55.0,0.0,0.0,false,2.440579363656287
332,450.0,90.0,55.0,0.0,0.0,false,6.749747747428795
333,450.0,10.0,56.0,0.0,0.0,false,4.3513557395681115
334,450.0,20.0,56.0,0.0,0.0,false,2.242188121173571
335,450.0,30.0,56.0,0.0,0.0,false,1.6370860927152318
336,450.0,40.0,56.0,0.0,0.0,false,1.3915547024952015
337,450.0,50.0,56.0,0.0,0.0,false,1.268768529439893
338,450.0,60.0,56.0,0.0,0.0,false,1.1236854748305132
339,450.0,70.0,56.0,0.0,0.0,false,1.6665522056635302
340,450.0,80.0,56.0,0.0,0.0,false,2.8823201782304264
341,450.0,90.0,56.0,0.0,0.0,false,12.169162497126996
342,450.0,10.0,57.0,0.0,0.0,false,4.348539547095504
343,450.0,20.0,57.0,0.0,0.0,false,2.2621902478017586
344,450.0,30.0,57.0,0.0,0.0,false,1.7276422764227644
345,450.0,40.0,57.0,0.0,0.0,false,1.3735276502295868
346,450.0,50.0,57.0,0.0,0.0,false,1.4590454487909863
347,450.0,60.0,57.0,0.0,0.0,false,1.4505051576463102
348,450.0,70.0,57.0,0.0,0.0,false,1.7208456467378948
349,450.0,80.0,57.0,0.0,0.0,false,2.689725249546732
350,450.0,90.0,57.0,0.0,0.0,false,8.640947030782046
351,450.0,10.0,58.0,0.0,0.0,false,4.281590763309814
352,450.0,20.0,58.0,0.0,0.0,false,2.2647527910685805
353,450.0,30.0,58.0,0.0,0.0,false,1.7210241155848294
354,450.0,40.0,58.0,0.0,0.0,false,1.3273097989045697
355,450.0,50.0,58.0,0.0,0.0,false,1.325305043167989
356,450.0,60.0,58.0,0.0,0.0,false,1.5109524063316102
357,450.0,70.0,58.0,0.0,0.0,false,1.5224249074201068
358,450.0,80.0,58.0,0.0,0.0,false,1.9049321653457283
359,450.0,90.0,58.0,0.0,0.0,false,68.41965471447543
360,450.0,10.0,59.0,0.0,0.0,false,4.458285526962793
361,450.0,20.0,59.0,0.0,0.0,false,2.2779403622557934
362,450.0,30.0,59.0,0.0,0.0,false,1.6955458700967363
363,450.0,40.0,59.0,0.0,0.0,false,1.3712241653418122
364,450.0,50.0,59.0,0.0,0.0,false,1.3247141992803235
365,450.0,60.0,59.0,0.0,0.0,false,1.619315170147355
366,450.0,70.0,59.0,0.0,0.0,false,1.6233100020519369
367,450.0,80.0,59.0,0.0,0.0,false,4.818391352726117
368,450.0,90.0,59.0,0.0,0.0,false,79.2084283466794
369,450.0,10.0,60.0,0.0,0.0,false,4.309935034067501
370,450.0,20.0,60.0,0.0,0.0,false,2.3032023978545513
371,450.0,30.0,60.0,0.0,0.0,false,1.7036408024625835
372,450.0,40.0,60.0,0.0,0.0,false,1.378046837661303
373,450.0,50.0,60.0,0.0,0.0,false,1.4832062773117285
374,450.0,60.0,60.0,0.0,0.0,false,1.6512251453449787
375,450.0,70.0,60.0,0.0,0.0,false,1.894967277039199
376,450.0,80.0,60.0,0.0,0.0,false,4.199339250885643
377,450.0,90.0,60.0,0.0,0.0,false,82.21165741755328
378,450.0,10.0,40.0,0.0,0.0,false,4.122423485321674
379,450.0,20.0,40.0,0.0,0.0,false,2.1578201291541976
380,450.0,30.0,40.0,0.0,0.0,false,1.5021686237173384
381,450.0,40.0,40.0,0.0,0.0,false,1.2758346581875994
382,450.0,50.0,40.0,0.0,0.0,false,1.0951359313458644
383,450.0,60.0,40.0,0.0,0.0,false,1.0609516736512652
384,450.0,70.0,40.0,0.0,0.0,false,1.017666879154904
385,450.0,80.0,40.0,0.0,0.0,false,1.1083474281166052
386,450.0,90.0,40.0,0.0,0.0,false,1.1598462982310132
387,450.0,10.0,41.0,0.0,0.0,false,4.249060303971238
388,450.0,20.0,41.0,0.0,0.0,false,2.172010502028801
389,450.0,30.0,41.0,0.0,0.0,false,1.5291340272561433
390,450.0,40.0,41.0,0.0,0.0,false,1.2240193935540278
391,450.0,50.0,41.0,0.0,0.0,false,1.1156349180905971
392,450.0,60.0,41.0,0.0,0.0,false,1.0156603121427241
393,450.0,70.0,41.0,0.0,0.0,false,0.9994979690566383
394,450.0,80.0,41.0,0.0,0.0,false,1.1478932081327338
395,450.0,90.0,41.0,0.0,0.0,false,1.182112583836203
396,450.0,10.0,42.0,0.0,0.0,false,4.224015187470337
397,450.0,20.0,42.0,0.0,0.0,false,2.2229279136233724
398,450.0,30.0,42.0,0.0,0.0,false,1.4882837238758708
399,450.0,40.0,42.0,0.0,0.0,false,1.3647938882699349
400,450.0,50.0,42.0,0.0,0.0,false,1.0755458234043924
401,450.0,60.0,42.0,0.0,0.0,false,1.0412526826166442
402,450.0,70.0,42.0,0.0,0.0,false,0.9823671880305123
403,450.0,80.0,42.0,0.0,0.0,false,1.0536818998203952
404,450.0,90.0,42.0,0.0,0.0,false,1.4728819567529245
405,450.0,10.0,43.0,0.0,0.0,false,4.1292356185973205
406,450.0,20.0,43.0,0.0,0.0,false,2.1754778853075263
407,450.0,30.0,43.0,0.0,0.0,false,1.6240808337300956
408,450.0,40.0,43.0,0.0,0.0,false,1.276865730827187
409,450.0,50.0,43.0,0.0,0.0,false,1.0474882636604606
410,450.0,60.0,43.0,0.0,0.0,false,1.0952786048490004
411,450.0,70.0,43.0,0.0,0.0,false,1.0010717624791918
412,450.0,80.0,43.0,0.0,0.0,false,1.204460079899827
413,450.0,90.0,43.0,0.0,0.0,false,1.7268529167182716
414,450.0,10.0,44.0,0.0,0.0,false,4.2970036219953895
415,450.0,20.0,44.0,0.0,0.0,false,2.250181466247278
416,450.0,30.0,44.0,0.0,0.0,false,1.6143403742334503
417,450.0,40.0,44.0,0.0,0.0,false,1.2658728588947348
418,450.0,50.0,44.0,0.0,0.0,false,1.185180477885104
419,450.0,60.0,44.0,0.0,0.0,false,1.0318325665505412
420,450.0,70.0,44.0,0.0,0.0,false,1.0377787892580792
421,450.0,80.0,44.0,0.0,0.0,false,1.0063168802184006
422,450.0,90.0,44.0,0.0,0.0,false,1.3973150326334967
423,450.0,10.0,45.0,0.0,0.0,false,4.239719477207523
424,450.0,20.0,45.0,0.0,0.0,false,2.269133459835547
425,450.0,30.0,45.0,0.0,0.0,false,1.6014423586806659
