,L/2,density,probability_of_spread,south_wind_speed,west_wind_speed,big-jumps,percentage-burned
30,450.0,40.0,80.0,-20.0,-20.0,false,0.4454115807010982
31,450.0,50.0,80.0,-20.0,-20.0,false,0.4110332576729498
32,450.0,60.0,80.0,-20.0,-20.0,false,0.619090754103479
33,450.0,70.0,80.0,-20.0,-20.0,false,4.244675006339278
34,450.0,80.0,80.0,-20.0,-20.0,false,97.89734504541593
35,450.0,90.0,80.0,-20.0,-20.0,false,99.84965888876403
36,450.0,10.0,100.0,-20.0,-20.0,false,1.2233930583588206
37,450.0,20.0,100.0,-20.0,-20.0,false,0.6665680072021409
38,450.0,30.0,100.0,-20.0,-20.0,false,0.5090534979423869
39,450.0,40.0,100.0,-20.0,-20.0,false,0.4819017413126818
40,450.0,50.0,100.0,-20.0,-20.0,false,0.5590509961182502
41,450.0,60.0,100.0,-20.0,-20.0,false,1.248414817372574
42,450.0,70.0,100.0,-20.0,-20.0,false,94.78053771787454
43,450.0,80.0,100.0,-20.0,-20.0,false,99.32670465928389
44,450.0,90.0,100.0,-20.0,-20.0,false,100.02999967123647
45,450.0,10.0,20.0,-20.0,-10.0,false,1.1194766724265612
46,450.0,20.0,20.0,-20.0,-10.0,false,0.5670692158013404
47,450.0,30.0,20.0,-20.0,-10.0,false,0.3852667405609648
48,450.0,40.0,20.0,-20.0,-10.0,false,0.28858783121311715
49,450.0,50.0,20.0,-20.0,-10.0,false,0.23976907102448802
50,450.0,60.0,20.0,-20.0,-10.0,false,0.20213776624402122
51,450.0,70.0,20.0,-20.0,-10.0,false,0.17660308720526496
52,450.0,80.0,20.0,-20.0,-10.0,false,0.15860831606984313
53,450.0,90.0,20.0,-20.0,-10.0,false,0.13995849223168683
54,450.0,10.0,40.0,-20.0,-10.0,false,1.1314100994269483
55,450.0,20.0,40.0,-20.0,-10.0,false,0.59941655151236
56,450.0,30.0,40.0,-20.0,-10.0,false,0.41513199226400915
57,450.0,40.0,40.0,-20.0,-10.0,false,0.33002587773003883
58,450.0,50.0,40.0,-20.0,-10.0,false,0.2784876886261192
59,450.0,60.0,40.0,-20.0,-10.0,false,0.24840793098776023
60,450.0,70.0,40.0,-20.0,-10.0,false,0.23705620258875948
61,450.0,80.0,40.0,-20.0,-10.0,false,0.24523991329622152
62,450.0,90.0,40.0,-20.0,-10.0,false,0.2551841558445116
63,450.0,10.0,60.0,-20.0,-10.0,false,1.1761221291142676
64,450.0,20.0,60.0,-20.0,-10.0,false,0.6317294595477433
65,450.0,30.0,60.0,-20.0,-10.0,false,0.4455494289090193
66,450.0,40.0,60.0,-20.0,-10.0,false,0.37478327548880425
67,450.0,50.0,60.0,-20.0,-10.0,false,0.34182515409241354
68,450.0,60.0,60.0,-20.0,-10.0,false,0.38547172487803677
69,450.0,70.0,60.0,-20.0,-10.0,false,0.49124994057460397
70,450.0,80.0,60.0,-20.0,-10.0,false,0.9866595122673278
71,450.0,90.0,60.0,-20.0,-10.0,false,31.595439294402063
72,450.0,10.0,80.0,-20.0,-10.0,false,1.1793502447708055
73,450.0,20.0,80.0,-20.0,-10.0,false,0.6383752241399496
74,450.0,30.0,80.0,-20.0,-10.0,false,0.5107958050586058
75,450.0,40.0,80.0,-20.0,-10.0,false,0.4437213429965981
76,450.0,50.0,80.0,-20.0,-10.0,false,0.46627929364487736
77,450.0,60.0,80.0,-20.0,-10.0,false,0.8308490726910758
78,450.0,70.0,80.0,-20.0,-10.0,false,9.513701851515862
79,450.0,80.0,80.0,-20.0,-10.0,false,97.39638133824243
80,450.0,90.0,80.0,-20.0,-10.0,false,99.678652230455
81,450.0,10.0,100.0,-20.0,-10.0,false,1.2149935372684189
82,450.0,20.0,100.0,-20.0,-10.0,false,0.6789830069071089
83,450.0,30.0,100.0,-20.0,-10.0,false,0.5429577841074901
84,450.0,40.0,100.0,-20.0,-10.0,false,0.5049058997022902
85,450.0,50.0,100.0,-20.0,-10.0,false,0.6632700918753733
86,450.0,60.0,100.0,-20.0,-10.0,false,2.79289395640782
87,450.0,70.0,100.0,-20.0,-10.0,false,96.02451122196273
88,450.0,80.0,100.0,-20.0,-10.0,false,99.53488802174839
89,450.0,90.0,100.0,-20.0,-10.0,false,100.05766917890595
90,450.0,10.0,20.0,-20.0,0.0,false,1.1437787791485066
91,450.0,20.0,20.0,-20.0,0.0,false,0.5773728616386858
92,450.0,30.0,20.0,-20.0,0.0,false,0.3995766292798596
93,450.0,40.0,20.0,-20.0,0.0,false,0.3005411584663182
94,450.0,50.0,20.0,-20.0,0.0,false,0.2541685622169037
95,450.0,60.0,20.0,-20.0,0.0,false,0.21830787777223282
96,450.0,70.0,20.0,-20.0,0.0,false,0.18729393706290012
97,450.0,80.0,20.0,-20.0,0.0,false,0.17458870633161674
98,450.0,90.0,20.0,-20.0,0.0,false,0.1645545859486003
99,450.0,10.0,40.0,-20.0,0.0,false,1.15409301866298
100,450.0,20.0,40.0,-20.0,0.0,false,0.604231471880709
101,450.0,30.0,40.0,-20.0,0.0,false,0.43341002728877953
102,450.0,40.0,40.0,-20.0,0.0,false,0.33342886285966095
103,450.0,50.0,40.0,-20.0,0.0,false,0.30866326389846876
104,450.0,60.0,40.0,-20.0,0.0,false,0.2957168357064712
105,450.0,70.0,40.0,-20.0,0.0,false,0.2662707825930759
106,450.0,80.0,40.0,-20.0,0.0,false,0.3043771749482944
107,450.0,90.0,40.0,-20.0,0.0,false,0.38412835889620994
108,450.0,10.0,60.0,-20.0,0.0,false,1.1832633287489622
109,450.0,20.0,60.0,-20.0,0.0,false,0.6332476647061731
110,450.0,30.0,60.0,-20.0,0.0,false,0.4697771232527335
111,450.0,40.0,60.0,-20.0,0.0,false,0.40981199951786823
112,450.0,50.0,60.0,-20.0,0.0,false,0.3755597640606814
113,450.0,60.0,60.0,-20.0,0.0,false,0.4348362425214334
114,450.0,70.0,60.0,-20.0,0.0,false,0.5134894689646894
115,450.0,80.0,60.0,-20.0,0.0,false,5.580997007099475
116,450.0,90.0,60.0,-20.0,0.0,false,57.50111981545989
117,450.0,10.0,80.0,-20.0,0.0,false,1.2107795243454493
118,450.0,20.0,80.0,-20.0,0.0,false,0.6801588476148192
119,450.0,30.0,80.0,-20.0,0.0,false,0.5223191464802203
120,450.0,40.0,80.0,-20.0,0.0,false,0.4844680706898357
121,450.0,50.0,80.0,-20.0,0.0,false,0.6051310377479459
122,450.0,60.0,80.0,-20.0,0.0,false,0.8536632959701588
123,450.0,70.0,80.0,-20.0,0.0,false,33.260902539428336
124,450.0,80.0,80.0,-20.0,0.0,false,97.37800829683762
125,450.0,90.0,80.0,-20.0,0.0,false,99.61640140940618
126,450.0,10.0,100.0,-20.0,0.0,false,1.2269938650306749
127,450.0,20.0,100.0,-20.0,0.0,false,0.6951254864953216
128,450.0,30.0,100.0,-20.0,0.0,false,0.5430550347959011
129,450.0,40.0,100.0,-20.0,0.0,false,0.5307786911774225
130,450.0,50.0,100.0,-20.0,0.0,false,0.7580657105477524
131,450.0,60.0,100.0,-20.0,0.0,false,4.383667528708458
132,450.0,70.0,100.0,-20.0,0.0,false,97.19241285933366
133,450.0,80.0,100.0,-20.0,0.0,false,99.73840673205727
134,450.0,90.0,100.0,-20.0,0.0,false,100.09005082320432
135,450.0,10.0,20.0,-20.0,10.0,false,1.1292806335704333
136,450.0,20.0,20.0,-20.0,10.0,false,0.587334329722452
137,450.0,30.0,20.0,-20.0,10.0,false,0.4086559257168987
138,450.0,40.0,20.0,-20.0,10.0,false,0.31629975484459116
139,450.0,50.0,20.0,-20.0,10.0,false,0.2747259510170522
140,450.0,60.0,20.0,-20.0,10.0,false,0.23340621295342953
141,450.0,70.0,20.0,-20.0,10.0,false,0.2243522576986812
142,450.0,80.0,20.0,-20.0,10.0,false,0.20835034912552955
143,450.0,90.0,20.0,-20.0,10.0,false,0.19417316080196118
144,450.0,10.0,40.0,-20.0,10.0,false,1.1603960884416658
145,450.0,20.0,40.0,-20.0,10.0,false,0.6238770832042624
146,450.0,30.0,40.0,-20.0,10.0,false,0.43757821247447803
147,450.0,40.0,40.0,-20.0,10.0,false,0.37143157075725114
148,450.0,50.0,40.0,-20.0,10.0,false,0.3195666292731889
149,450.0,60.0,40.0,-20.0,10.0,false,0.3315239620093682
150,450.0,70.0,40.0,-20.0,10.0,false,0.34383338091663057
151,450.0,80.0,40.0,-20.0,10.0,false,0.41569563126549036
152,450.0,90.0,40.0,-20.0,10.0,false,0.6013600854268533
153,450.0,10.0,60.0,-20.0,10.0,false,1.2185617260277362
154,450.0,20.0,60.0,-20.0,10.0,false,0.6594724220623501
155,450.0,30.0,60.0,-20.0,10.0,false,0.4956262220850056
156,450.0,40.0,60.0,-20.0,10.0,false,0.4404106806514754
157,450.0,50.0,60.0,-20.0,10.0,false,0.42617728088554274
158,450.0,60.0,60.0,-20.0,10.0,false,0.5335201441346681
159,450.0,70.0,60.0,-20.0,10.0,false,0.7691982661788681
160,450.0,80.0,60.0,-20.0,10.0,false,18.188961214035356
161,450.0,90.0,60.0,-20.0,10.0,false,86.10314577187908
162,450.0,10.0,80.0,-20.0,10.0,false,1.2321218500402453
163,450.0,20.0,80.0,-20.0,10.0,false,0.7003396894092117
164,450.0,30.0,80.0,-20.0,10.0,false,0.5335437912849034
165,450.0,40.0,80.0,-20.0,10.0,false,0.5130323790026701
166,450.0,50.0,80.0,-20.0,10.0,false,0.6133429157908727
167,450.0,60.0,80.0,-20.0,10.0,false,1.5056954208528643
168,450.0,70.0,80.0,-20.0,10.0,false,72.9058323325627
169,450.0,80.0,80.0,-20.0,10.0,false,97.59543284828925
170,450.0,90.0,80.0,-20.0,10.0,false,99.70645470741401
171,450.0,10.0,100.0,-20.0,10.0,false,1.2274546014158203
172,450.0,20.0,100.0,-20.0,10.0,false,0.7035200731957615
173,450.0,30.0,100.0,-20.0,10.0,false,0.588254639031168
174,450.0,40.0,100.0,-20.0,10.0,false,0.5587453514976966
175,450.0,50.0,100.0,-20.0,10.0,false,0.8409269190351911
176,450.0,60.0,100.0,-20.0,10.0,false,5.163189366310606
177,450.0,70.0,100.0,-20.0,10.0,false,96.25159860626195
178,450.0,80.0,100.0,-20.0,10.0,false,99.52829388309155
179,450.0,90.0,100.0,-20.0,10.0,false,100.06320462531721
180,450.0,10.0,20.0,-20.0,20.0,false,1.153007551213984
181,450.0,20.0,20.0,-20.0,20.0,false,0.6172496589695634
182,450.0,30.0,20.0,-20.0,20.0,false,0.42451917336111306
183,450.0,40.0,20.0,-20.0,20.0,false,0.3343883774612988
184,450.0,50.0,20.0,-20.0,20.0,false,0.29318849278390746
185,450.0,60.0,20.0,-20.0,20.0,false,0.2530260267096742
186,450.0,70.0,20.0,-20.0,20.0,false,0.24898092144070857
187,450.0,80.0,20.0,-20.0,20.0,false,0.2422918685123772
188,450.0,90.0,20.0,-20.0,20.0,false,0.24077431484838893
189,450.0,10.0,40.0,-20.0,20.0,false,1.209518167456556
190,450.0,20.0,40.0,-20.0,20.0,false,0.650301970068801
191,450.0,30.0,40.0,-20.0,20.0,false,0.46040515653775327
192,450.0,40.0,40.0,-20.0,20.0,false,0.3917133065410883
193,450.0,50.0,40.0,-20.0,20.0,false,0.3645404689349734
194,450.0,60.0,40.0,-20.0,20.0,false,0.34840342487140297
195,450.0,70.0,40.0,-20.0,20.0,false,0.3772653985427441
196,450.0,80.0,40.0,-20.0,20.0,false,0.5223472507836749
197,450.0,90.0,40.0,-20.0,20.0,false,0.9400835507993246
198,450.0,10.0,60.0,-20.0,20.0,false,1.211134988758183
199,450.0,20.0,60.0,-20.0,20.0,false,0.6891492889680636
200,450.0,30.0,60.0,-20.0,20.0,false,0.5162238859297164
201,450.0,40.0,60.0,-20.0,20.0,false,0.4778230788238201
202,450.0,50.0,60.0,-20.0,20.0,false,0.4700401868304768
203,450.0,60.0,60.0,-20.0,20.0,false,0.5501828808717493
204,450.0,70.0,60.0,-20.0,20.0,false,1.2081148447903125
205,450.0,80.0,60.0,-20.0,20.0,false,47.74659050955768
206,450.0,90.0,60.0,-20.0,20.0,false,92.35231352309414
207,450.0,10.0,80.0,-20.0,20.0,false,1.2141321044546851
208,450.0,20.0,80.0,-20.0,20.0,false,0.7097402757566041
209,450.0,30.0,80.0,-20.0,20.0,false,0.5684226990405552
210,450.0,40.0,80.0,-20.0,20.0,false,0.525523901914563
211,450.0,50.0,80.0,-20.0,20.0,false,0.7847823676526753
212,450.0,60.0,80.0,-20.0,20.0,false,2.297844717791966
213,450.0,70.0,80.0,-20.0,20.0,false,86.03333262892444
214,450.0,80.0,80.0,-20.0,20.0,false,98.04770829993711
215,450.0,90.0,80.0,-20.0,20.0,false,99.8624365447458
216,450.0,10.0,100.0,-20.0,20.0,false,1.2302392815402594
217,450.0,20.0,100.0,-20.0,20.0,false,0.7080694006698287
218,450.0,30.0,100.0,-20.0,20.0,false,0.5942571580041837
219,450.0,40.0,100.0,-20.0,20.0,false,0.58207504214814
220,450.0,50.0,100.0,-20.0,20.0,false,0.8571231248119262
221,450.0,60.0,100.0,-20.0,20.0,false,4.724474173628022
222,450.0,70.0,100.0,-20.0,20.0,false,95.00516385092861
223,450.0,80.0,100.0,-20.0,20.0,false,99.29741992019355
224,450.0,90.0,100.0,-20.0,20.0,false,100.0282201445255
225,450.0,10.0,20.0,-10.0,-20.0,false,1.1161212001090108
226,450.0,20.0,20.0,-10.0,-20.0,false,0.5565885630625343
227,450.0,30.0,20.0,-10.0,-20.0,false,0.37088873337998596
228,450.0,40.0,20.0,-10.0,-20.0,false,0.2784559755230707
229,450.0,50.0,20.0,-10.0,-20.0,false,0.2224125716175886
230,450.0,60.0,20.0,-10.0,-20.0,false,0.1850155856636536
231,450.0,70.0,20.0,-10.0,-20.0,false,0.15856004251732106
232,450.0,80.0,20.0,-10.0,-20.0,false,0.1389025924372857
233,450.0,90.0,20.0,-10.0,-20.0,false,0.1234143448287198
234,450.0,10.0,40.0,-10.0,-20.0,false,1.1444074485139968
235,450.0,20.0,40.0,-10.0,-20.0,false,0.5868162761719445
236,450.0,30.0,40.0,-10.0,-20.0,false,0.3990363827290135
237,450.0,40.0,40.0,-10.0,-20.0,false,0.3209169407767978
238,450.0,50.0,40.0,-10.0,-20.0,false,0.25416723216819453
239,450.0,60.0,40.0,-10.0,-20.0,false,0.230677422010042
240,450.0,70.0,40.0,-10.0,-20.0,false,0.20265924170198515
241,450.0,80.0,40.0,-10.0,-20.0,false,0.1941717625829934
242,450.0,90.0,40.0,-10.0,-20.0,false,0.2010488551460827
243,450.0,10.0,60.0,-10.0,-20.0,false,1.167924621380297
244,450.0,20.0,60.0,-10.0,-20.0,false,0.6189944271987262
245,450.0,30.0,60.0,-10.0,-20.0,false,0.4394828067754284
246,450.0,40.0,60.0,-10.0,-20.0,false,0.3683212871210837
247,450.0,50.0,60.0,-10.0,-20.0,false,0.31983021176748666
248,450.0,60.0,60.0,-10.0,-20.0,false,0.31726136048411124
249,450.0,70.0,60.0,-10.0,-20.0,false,0.3534464549743012
250,450.0,80.0,60.0,-10.0,-20.0,false,0.516149129624832
251,450.0,90.0,60.0,-10.0,-20.0,false,4.188391971095065
252,450.0,10.0,80.0,-10.0,-20.0,false,1.1968430023591023
253,450.0,20.0,80.0,-10.0,-20.0,false,0.6470138769071505
254,450.0,30.0,80.0,-10.0,-20.0,false,0.47769324769690963
255,450.0,40.0,80.0,-10.0,-20.0,false,0.42562109551972926
256,450.0,50.0,80.0,-10.0,-20.0,false,0.4356456125142834
257,450.0,60.0,80.0,-10.0,-20.0,false,0.559316076277475
258,450.0,70.0,80.0,-10.0,-20.0,false,1.3790538897250353
259,450.0,80.0,80.0,-10.0,-20.0,false,97.45208585597605
260,450.0,90.0,80.0,-10.0,-20.0,false,99.67780413233338
261,450.0,10.0,100.0,-10.0,-20.0,false,1.2220060232751249
262,450.0,20.0,100.0,-10.0,-20.0,false,0.6765933127262225
263,450.0,30.0,100.0,-10.0,-20.0,false,0.5395453288254259
264,450.0,40.0,100.0,-10.0,-20.0,false,0.4910608453635544
265,450.0,50.0,100.0,-10.0,-20.0,false,0.6181678137991646
266,450.0,60.0,100.0,-10.0,-20.0,false,1.4448045608965598
267,450.0,70.0,100.0,-10.0,-20.0,false,96.12744545300784
268,450.0,80.0,100.0,-10.0,-20.0,false,99.53023341864265
269,450.0,90.0,100.0,-10.0,-20.0,false,100.06477366875046
270,450.0,10.0,20.0,-10.0,-10.0,false,1.1255208461747084
271,450.0,20.0,20.0,-10.0,-10.0,false,0.5629733883960814
272,450.0,30.0,20.0,-10.0,-10.0,false,0.383721647576549
273,450.0,40.0,20.0,-10.0,-10.0,false,0.2919829302286943
274,450.0,50.0,20.0,-10.0,-10.0,false,0.2364480036293166
275,450.0,60.0,20.0,-10.0,-10.0,false,0.19766256821618777
276,450.0,70.0,20.0,-10.0,-10.0,false,0.17492577973078324
277,450.0,80.0,20.0,-10.0,-10.0,false,0.15426462316126896
278,450.0,90.0,20.0,-10.0,-10.0,false,0.14209839731643684
279,450.0,10.0,40.0,-10.0,-10.0,false,1.1365449524393987
280,450.0,20.0,40.0,-10.0,-10.0,false,0.5992417003174995
281,450.0,30.0,40.0,-10.0,-10.0,false,0.4165604362164963
282,450.0,40.0,40.0,-10.0,-10.0,false,0.3324392148631505
283,450.0,50.0,40.0,-10.0,-10.0,false,0.2893835194360226
284,450.0,60.0,40.0,-10.0,-10.0,false,0.24056022339792857
285,450.0,70.0,40.0,-10.0,-10.0,false,0.235629089194145
286,450.0,80.0,40.0,-10.0,-10.0,false,0.24449726888066528
287,450.0,90.0,40.0,-10.0,-10.0,false,0.24066350256484012
288,450.0,10.0,60.0,-10.0,-10.0,false,1.164845955566466
289,450.0,20.0,60.0,-10.0,-10.0,false,0.6185960826355643
290,450.0,30.0,60.0,-10.0,-10.0,false,0.44941325460720544
291,450.0,40.0,60.0,-10.0,-10.0,false,0.3712322695035461
292,450.0,50.0,60.0,-10.0,-10.0,false,0.3438990043728537
293,450.0,60.0,60.0,-10.0,-10.0,false,0.33426607332897784
294,450.0,70.0,60.0,-10.0,-10.0,false,0.4412778023519543
295,450.0,80.0,60.0,-10.0,-10.0,false,0.7402147947467236
296,450.0,90.0,60.0,-10.0,-10.0,false,20.29373942655966
297,450.0,10.0,80.0,-10.0,-10.0,false,1.2037674601613222
298,450.0,20.0,80.0,-10.0,-10.0,false,0.6518783984181908
299,450.0,30.0,80.0,-10.0,-10.0,false,0.5107768990660432
300,450.0,40.0,80.0,-10.0,-10.0,false,0.4594142930261527
301,450.0,50.0,80.0,-10.0,-10.0,false,0.45276303757908565
302,450.0,60.0,80.0,-10.0,-10.0,false,0.594051265185307
303,450.0,70.0,80.0,-10.0,-10.0,false,6.11358097785578
304,450.0,80.0,80.0,-10.0,-10.0,false,96.91256906460838
305,450.0,90.0,80.0,-10.0,-10.0,false,99.43222055868401
306,450.0,10.0,100.0,-10.0,-10.0,false,1.229891277611059
307,450.0,20.0,100.0,-10.0,-10.0,false,0.6873870038195024
308,450.0,30.0,100.0,-10.0,-10.0,false,0.5369646285857602
309,450.0,40.0,100.0,-10.0,-10.0,false,0.519948313560289
310,450.0,50.0,100.0,-10.0,-10.0,false,0.6577341096914051
311,450.0,60.0,100.0,-10.0,-10.0,false,3.556568787876296
312,450.0,70.0,100.0,-10.0,-10.0,false,97.14679768985432
313,450.0,80.0,100.0,-10.0,-10.0,false,99.68651023003122
314,450.0,90.0,100.0,-10.0,-10.0,false,100.08339689664948
315,450.0,10.0,20.0,-10.0,0.0,false,1.1303748214549574
316,450.0,20.0,20.0,-10.0,0.0,false,0.5831245603425934
317,450.0,30.0,20.0,-10.0,0.0,false,0.40101031637991835
318,450.0,40.0,20.0,-10.0,0.0,false,0.31112743569878665
319,450.0,50.0,20.0,-10.0,0.0,false,0.25369561461957996
320,450.0,60.0,20.0,-10.0,0.0,false,0.21721350217213503
321,450.0,70.0,20.0,-10.0,0.0,false,0.1896519815635713
322,450.0,80.0,20.0,-10.0,0.0,false,0.17871461173132672
323,450.0,90.0,20.0,-10.0,0.0,false,0.16272858023423054
324,450.0,10.0,40.0,-10.0,0.0,false,1.1526560400409285
325,450.0,20.0,40.0,-10.0,0.0,false,0.6208839410376484
326,450.0,30.0,40.0,-10.0,0.0,false,0.4273328338177537
327,450.0,40.0,40.0,-10.0,0.0,false,0.3481143293716074
328,450.0,50.0,40.0,-10.0,0.0,false,0.3032155640795559
329,450.0,60.0,40.0,-10.0,0.0,false,0.279303201196955
330,450.0,70.0,40.0,-10.0,0.0,false,0.27512448414159224
331,450.0,80.0,40.0,-10.0,0.0,false,0.27211702419605993
332,450.0,90.0,40.0,-10.0,0.0,false,0.2986174559710478
333,450.0,10.0,60.0,-10.0,0.0,false,1.1982057890563047
334,450.0,20.0,60.0,-10.0,0.0,false,0.6525869087858677
335,450.0,30.0,60.0,-10.0,0.0,false,0.4589637254741259
336,450.0,40.0,60.0,-10.0,0.0,false,0.3778306480442795
337,450.0,50.0,60.0,-10.0,0.0,false,0.36499590612699884
338,450.0,60.0,60.0,-10.0,0.0,false,0.40217590109391027
339,450.0,70.0,60.0,-10.0,0.0,false,0.5360190709943153
340,450.0,80.0,60.0,-10.0,0.0,false,1.3476989265869286
341,450.0,90.0,60.0,-10.0,0.0,false,84.11257619004532
342,450.0,10.0,80.0,-10.0,0.0,false,1.2171716546352818
343,450.0,20.0,80.0,-10.0,0.0,false,0.681988846897197
344,450.0,30.0,80.0,-10.0,0.0,false,0.5356496859275824
345,450.0,40.0,80.0,-10.0,0.0,false,0.4642585563036645
346,450.0,50.0,80.0,-10.0,0.0,false,0.5689280055981136
347,450.0,60.0,80.0,-10.0,0.0,false,0.9150461225203361
348,450.0,70.0,80.0,-10.0,0.0,false,44.341082811530434
349,450.0,80.0,80.0,-10.0,0.0,false,96.62557472151079
350,450.0,90.0,80.0,-10.0,0.0,false,99.33760584189709
351,450.0,10.0,100.0,-10.0,0.0,false,1.2399179935426052
352,450.0,20.0,100.0,-10.0,0.0,false,0.6890023909181986
353,450.0,30.0,100.0,-10.0,0.0,false,0.549376045232098
354,450.0,40.0,100.0,-10.0,0.0,false,0.5482036925126105
355,450.0,50.0,100.0,-10.0,0.0,false,0.8814108500712489
356,450.0,60.0,100.0,-10.0,0.0,false,17.01271064588486
357,450.0,70.0,100.0,-10.0,0.0,false,97.81986265187534
358,450.0,80.0,100.0,-10.0,0.0,false,99.83125444979704
359,450.0,90.0,100.0,-10.0,0.0,false,100.10386222224051
360,450.0,10.0,20.0,-10.0,10.0,false,1.1427235937365463
361,450.0,20.0,20.0,-10.0,10.0,false,0.5935541132745327
362,450.0,30.0,20.0,-10.0,10.0,false,0.4128846351754657
363,450.0,40.0,20.0,-10.0,10.0,false,0.3180200012967806
364,450.0,50.0,20.0,-10.0,10.0,false,0.26389588332296515
365,450.0,60.0,20.0,-10.0,10.0,false,0.24079439530995855
366,450.0,70.0,20.0,-10.0,10.0,false,0.21735760786855676
367,450.0,80.0,20.0,-10.0,10.0,false,0.2104493903905571
368,450.0,90.0,20.0,-10.0,10.0,false,0.18810161325924432
369,450.0,10.0,40.0,-10.0,10.0,false,1.1784158635752273
370,450.0,20.0,40.0,-10.0,10.0,false,0.6168279530176554
371,450.0,30.0,40.0,-10.0,10.0,false,0.4471624909581114
372,450.0,40.0,40.0,-10.0,10.0,false,0.3553177898435005
373,450.0,50.0,40.0,-10.0,10.0,false,0.3351958073292519
374,450.0,60.0,40.0,-10.0,10.0,false,0.2972260275381457
375,450.0,70.0,40.0,-10.0,10.0,false,0.3156518951443861
376,450.0,80.0,40.0,-10.0,10.0,false,0.3345704263806236
377,450.0,90.0,40.0,-10.0,10.0,false,0.5006151510750758
378,450.0,10.0,60.0,-10.0,10.0,false,1.202056441173207
379,450.0,20.0,60.0,-10.0,10.0,false,0.6419048325116458
380,450.0,30.0,60.0,-10.0,10.0,false,0.5002825173325415
381,450.0,40.0,60.0,-10.0,10.0,false,0.43519103130726705
382,450.0,50.0,60.0,-10.0,10.0,false,0.4482557006431495
383,450.0,60.0,60.0,-10.0,10.0,false,0.4749958874814937
384,450.0,70.0,60.0,-10.0,10.0,false,0.6893378301901761
385,450.0,80.0,60.0,-10.0,10.0,false,2.327908845159211
386,450.0,90.0,60.0,-10.0,10.0,false,85.8887293925564
387,450.0,10.0,80.0,-10.0,10.0,false,1.2063233094787842
388,450.0,20.0,80.0,-10.0,10.0,false,0.6997753807419841
389,450.0,30.0,80.0,-10.0,10.0,false,0.5553001822271109
390,450.0,40.0,80.0,-10.0,10.0,false,0.5140840504265508
391,450.0,50.0,80.0,-10.0,10.0,false,0.5982842774737465
392,450.0,60.0,80.0,-10.0,10.0,false,0.9459704170747969
393,450.0,70.0,80.0,-10.0,10.0,false,77.02265828541613
394,450.0,80.0,80.0,-10.0,10.0,false,96.92730841158959
395,450.0,90.0,80.0,-10.0,10.0,false,99.43651899436519
396,450.0,10.0,100.0,-10.0,10.0,false,1.2232906642307835
397,450.0,20.0,100.0,-10.0,10.0,false,0.7060611301919894
398,450.0,30.0,100.0,-10.0,10.0,false,0.569870955522066
399,450.0,40.0,100.0,-10.0,10.0,false,0.5909566013346775
400,450.0,50.0,100.0,-10.0,10.0,false,0.8913646273923017
401,450.0,60.0,100.0,-10.0,10.0,false,7.019310605624655
402,450.0,70.0,100.0,-10.0,10.0,false,97.19215774584453
403,450.0,80.0,100.0,-10.0,10.0,false,99.6922024623803
404,450.0,90.0,100.0,-10.0,10.0,false,100.07879723894474
405,450.0,10.0,20.0,-10.0,20.0,false,1.1603792218052538
